Movie,Year,Ratings,Genre,Gross,Budget,Screens,Sequel,Sentiment,Views,Likes,Dislikes,Comments,Aggregate Followers
Ex Machina,1.5482437868530339,7.7,-0.5708963141790537,-0.5090275947352404,-0.6149753023503618,-0.6829837773471721,-0.37228341117599173,0.02728254234940383,-0.82202942135646,-0.6950180576272651,-0.5100181842944901,-0.5939435686460518,-0.38197682169814445
The Man from U.N.C.L.E.,1.5482437868530339,7.6,0.1550323935752293,-0.3946117861097886,0.5220739620305478,0.9797797200418181,-0.37228341117599173,0.7434492790212535,0.42371627020054414,0.7492919247893076,-0.14425316867100493,0.2594767759749288,-0.38197682169814445
Cinderella,1.5482437868530339,7.1,0.638984865411418,1.674821969898384,0.901090383490851,1.124216163163732,-0.37228341117599173,-0.11595080498496611,1.7086785111367824,0.9697699998929166,2.872905385315673,1.485983840879026,-0.38197682169814445
Chappie,1.5482437868530339,7.0,-1.0548487860152425,-0.4319212889224359,0.029352614132153655,0.6748583401177775,-0.37228341117599173,0.7434492790212535,0.9865759903172765,1.0404755976157603,0.08616267817550771,0.7485060952361505,-0.38197682169814445
Brotherly Love,1.5482437868530339,6.9,0.638984865411418,-0.8193929121327161,-0.8632310584068603,-1.419121204852579,-0.37228341117599173,-0.402417499653706,-0.6996808402371445,-0.35943029530093235,-0.3110226801997746,-0.40305236104281456,-0.38197682169814445
Run All Night,1.5482437868530339,6.6,0.638984865411418,-0.49659109379769134,0.04830343520516882,0.6539255222740219,-0.37228341117599173,0.02728254234940383,0.5418938504052053,-0.05736883820942681,-0.16036616495397785,0.01599731812090811,-0.38197682169814445
The Second Best Exotic Marigold Hotel,1.5482437868530339,6.6,-1.0548487860152425,-0.41326653751611225,-0.7097294077154376,-0.46109590820336227,0.66383066089213,3.3216495310399123,-0.7151513532175037,-0.6780519612735632,-0.46731874414461183,-0.5906309229609631,-0.38197682169814445
Child 44,1.5482437868530339,6.4,-0.3289200782609594,-0.8098665524145535,0.04830343520516882,-1.5126211245546877,-0.37228341117599173,0.17051588968377376,0.03013836986015153,-0.11808960410688614,-0.030656544876045907,0.07686718258441327,-0.38197682169814445
Aloha,1.5482437868530339,5.5,2.3328185168380786,-0.5637481988604566,-0.19805723874402825,0.4055227505281215,-0.37228341117599173,1.459616015693103,0.9178316005692522,0.6513106889093164,0.3616949146143445,0.2553359688685679,-0.38197682169814445
Unfinished Business,1.5482437868530339,5.4,0.638984865411418,-0.6980624089859869,-0.23595888089005856,0.37900784792603104,-0.37228341117599173,0.6002159316868836,-0.03489803071713756,-0.32119569538421666,-0.28524188614701795,-0.5235498478379166,-0.38197682169814445
War Room,1.5482437868530339,5.4,-1.0548487860152425,-0.6719457570171338,-0.8423851552265437,0.37900784792603104,-0.37228341117599173,1.0299159736899934,-0.9135925256090601,-0.8425987426561168,-0.4930995381973685,-0.6096786356502233,-0.38197682169814445
The Gallows,1.5482437868530339,4.4,2.3328185168380786,-0.543849797360378,-0.8962054870739068,0.33923549402289527,-0.37228341117599173,-1.1185842363255556,-0.7596274874881216,-0.6444444785442207,-0.1998430058472615,-0.44197594784260696,-0.38197682169814445
